91.58823529411765,94.36,94.05882352941177,98.53061224489795,87.85185185185185,97.8936170212766,99.46808510638297,103.72916666666667,123.97619047619048,124.575,122.17073170731707,119.56521739130434,110.0,104.42553191489361,99.79166666666667
106.8695652173913,93.38181818181818,118.22916666666667,100.2127659574468,85.05660377358491,100.93877551020408,90.58,100.0,97.71739130434783,99.08333333333333,99.32,99.06,102.88,88.31372549019608,104.75
101.09803921568627,94.0,90.20833333333333,80.2,80.54716981132076,83.98113207547169,92.91836734693878,102.81632653061224,107.79166666666667,94.84313725490196,99.70212765957447,98.0625,99.51020408163265,112.91304347826087,110.04444444444445
83.06,92.9375,92.75510204081633,92.26,74.01818181818182,72.5,94.16326530612245,80.22,96.2156862745098,103.93617021276596,106.97872340425532,93.84313725490196,91.22641509433963,95.61538461538461,84.45098039215686
108.08510638297872,105.17391304347827,104.96,106.12,97.22,92.92,96.6,97.4,109.18367346938776,87.12,95.54,85.92307692307692,90.63265306122449,92.84615384615384,92.51923076923077
98.93877551020408,95.96,99.74,95.24,91.27450980392157,100.89583333333333,87.6875,105.71111111111111,119.22222222222223,114.31111111111112,116.77777777777777,138.4878048780488,107.17021276595744,98.14583333333333,116.8
109.11363636363636,110.80434782608695,98.8695652173913,108.51063829787235,95.09803921568627,93.4,104.27659574468085,98.28571428571429,102.14893617021276,93.3061224489796,89.66,105.04166666666667,113.76086956521739,107.87234042553192,116.69565217391305
93.88,102.70212765957447,94.22641509433963,85.56603773584905,89.03921568627452,98.64,73.66666666666667,88.63461538461539,86.37254901960785,87.38461538461539,93.24,84.25,86.62745098039215,85.5576923076923,83.69811320754717
89.94117647058823,90.7843137254902,82.73584905660377,95.35416666666667,87.77551020408163,92.48,87.37735849056604,84.75925925925925,77.19298245614036,81.16326530612245,90.18867924528301,83.56862745098039,94.11764705882354,91.48,80.22641509433963
86.6078431372549,102.0204081632653,103.28260869565217,107.31818181818181,102.63829787234043,102.1,106.14285714285714,107.0,107.70212765957447,95.9375,96.79166666666667,77.46428571428571,81.61818181818182,70.22950819672131,81.6470588235294
